text,category,source,language,text_original_en
"мне нужно проверить статус замены, помогите мне",order_status,bitext,ru,i have to se the status of my replacement help me
"что мне нужно сделать, чтобы купить несколько товаров?",order_status,ikshana,ru,what do I need to do to buy several items?
"Мне нужно отменить чертов онлайн-заказ, могу ли я получить помощь?",order_status,bitext,ru,"I need to cancel a fuking online order, can I get some help?"
можно ли увидеть чертов статус моего замененного товара?,order_status,bitext,ru,is it posible to see the fucking status of my replacement item?
"Мне не нужен мой последний чертов предмет, отмени заказ B6W0L0L8",order_status,ikshana,ru,"I do not want my last bloody item, cancel order B6W0L0L8"
можешь помочь мне купить кое-какие товары?,order_status,ikshana,ru,can you help me shopping some items?
как проверить текущий статус заказа 4LD9RMTI?,order_status,ikshana,ru,how do I check order 4LD9RMTI current status?
"что мне нужно сделать, чтобы проверить комиссию за досрочный выход?",order_status,ikshana,ru,what do I have to do to check the early exit fees ?
проблемы с исправлением порядка WGFN46EY,order_status,ikshana,ru,problems with correcting order WGFN46EY
помощь в проверке чертовых штрафов за досрочный выход,order_status,ikshana,ru,assistance checking the fucking early exit penalties
