sample_id,text_original,text_normalized,raw_label,label,source,is_synthetic,is_augmented,is_hard_negative,label_before_review,parent_sample_id,hard_negative_pair,hard_negative_pair_id,hard_negative_pair_similarity,augmentation_method
aug_account_0125_stg1_000747,"Мне нуужна чертова учетная запись пользователя, да!","мне нуужна чертова учетная запись пользователя, да!",account,account,bitext|aug_typo_duplicate_char,False,True,False,account,stg1_000747,,,,typo_duplicate_char
aug_account_0126_stg1_000814,"помогите, чтобы подписаться на новостную рассылку вашей компании","помогите, чтобы подписаться на новостную рассылку вашей компании",account,account,ikshana|aug_phrase_compression,False,True,False,account,stg1_000814,,,,phrase_compression
aug_account_0127_stg1_000797,"Мне нужно найти то, что я купил, мне нужна помощь в просмотре истории моих покупок!","мне нужно найти то, что я купил, мне нужна помощь в просмотре истории моих покупок!",account,account,bitext|aug_punctuation_variant,False,True,False,account,stg1_000797,,,,punctuation_variant
aug_account_0128_stg1_000719,куда мне сообщить о проблемах с регистрцией,куда мне сообщить о проблемах с регистрцией,account,account,ikshana|aug_typo_delete_char,False,True,False,account,stg1_000719,,,,typo_delete_char
aug_account_0129_stg1_000770,можешь показать мне эту чертову итсорию покупок?,можешь показать мне эту чертову итсорию покупок?,account,account,bitext|aug_typo_swap_adjacent,False,True,False,account,stg1_000770,,,,typo_swap_adjacent
aug_account_0130_stg1_000736,обновить премиум-акккаунт,обновить премиум-акккаунт,account,account,ikshana|aug_typo_duplicate_char,False,True,False,account,stg1_000736,,,,typo_duplicate_char
aug_account_0131_stg1_000833,"мне не нужно изменять свою чертову учетную запись пользователя, могу ли я получить помощь?","мне не нужно изменять свою чертову учетную запись пользователя, могу ли я получить помощь?",account,account,bitext|aug_punctuation_variant,False,True,False,account,stg1_000833,,,,punctuation_variant
aug_account_0132_stg1_000650,"нужно поискать что-то, что я купил, могу ли я посмотреть историю свох заказов","нужно поискать что-то, что я купил, могу ли я посмотреть историю свох заказов",account,account,bitext|aug_typo_delete_char,False,True,False,account,stg1_000650,,,,typo_delete_char
aug_account_0133_stg1_000699,"мне нужна помощь, чотбы перейти на платиновый аккаунт","мне нужна помощь, чотбы перейти на платиновый аккаунт",account,account,ikshana|aug_typo_swap_adjacent,False,True,False,account,stg1_000699,,,,typo_swap_adjacent
aug_account_0134_stg1_000779,"Мне не нужен мой черртов профиль, мне нужна помощь, чтобы его закрыть.","мне не нужен мой черртов профиль, мне нужна помощь, чтобы его закрыть.",account,account,bitext|aug_typo_duplicate_char,False,True,False,account,stg1_000779,,,,typo_duplicate_char
aug_account_0135_stg1_000804,Мне нужна информация об открытии счетов Titanium?,мне нужна информация об открытии счетов titanium?,account,account,ikshana|aug_punctuation_variant,False,True,False,account,stg1_000804,,,,punctuation_variant
